4.85512e-013	-3.84778e-013	-4988.53	-211.839	4988.53	211.839	211.839	-4988.53	-211.839	4988.53	
5.04302e-013	-3.98817e-013	-4988.32	-213.834	4988.32	213.834	213.834	-4988.32	-213.834	4988.32	
5.2364e-013	-4.13226e-013	-4988.1	-215.829	4988.1	215.829	215.829	-4988.1	-215.829	4988.1	
5.43538e-013	-4.28012e-013	-4987.88	-217.825	4987.88	217.825	217.825	-4987.88	-217.825	4987.88	
5.64005e-013	-4.4318e-013	-4987.66	-219.82	4987.66	219.82	219.82	-4987.66	-219.82	4987.66	
5.85055e-013	-4.58738e-013	-4987.44	-221.815	4987.44	221.815	221.815	-4987.44	-221.815	4987.44	
6.06698e-013	-4.7469e-013	-4987.21	-223.81	4987.21	223.81	223.81	-4987.21	-223.81	4987.21	
6.28945e-013	-4.91044e-013	-4986.98	-225.805	4986.98	225.805	225.805	-4986.98	-225.805	4986.98	
6.51808e-013	-5.07804e-013	-4986.75	-227.799	4986.75	227.799	227.799	-4986.75	-227.799	4986.75	
6.75299e-013	-5.24978e-013	-4986.52	-229.794	4986.52	229.794	229.794	-4986.52	-229.794	4986.52	
6.99429e-013	-5.42572e-013	-4986.29	-231.789	4986.29	231.789	231.789	-4986.29	-231.789	4986.29	
7.24211e-013	-5.60592e-013	-4986.05	-233.783	4986.05	233.783	233.783	-4986.05	-233.783	4986.05	
7.49656e-013	-5.79043e-013	-4985.82	-235.778	4985.82	235.778	235.778	-4985.82	-235.778	4985.82	
7.75777e-013	-5.97933e-013	-4985.58	-237.772	4985.58	237.772	237.772	-4985.58	-237.772	4985.58	
8.02586e-013	-6.17268e-013	-4985.33	-239.766	4985.33	239.766	239.766	-4985.33	-239.766	4985.33	
8.30095e-013	-6.37054e-013	-4985.09	-241.76	4985.09	241.76	241.76	-4985.09	-241.76	4985.09	
8.58318e-013	-6.57297e-013	-4984.85	-243.754	4984.85	243.754	243.754	-4984.85	-243.754	4984.85	
8.87266e-013	-6.78004e-013	-4984.6	-245.748	4984.6	245.748	245.748	-4984.6	-245.748	4984.6	
9.16953e-013	-6.99181e-013	-4984.35	-247.742	4984.35	247.742	247.742	-4984.35	-247.742	4984.35	
9.47391e-013	-7.20835e-013	-4984.1	-249.736	4984.1	249.736	249.736	-4984.1	-249.736	4984.1	
9.78594e-013	-7.42972e-013	-4983.84	-251.729	4983.84	251.729	251.729	-4983.84	-251.729	4983.84	
1.01057e-012	-7.65599e-013	-4983.59	-253.723	4983.59	253.723	253.723	-4983.59	-253.723	4983.59	
1.04335e-012	-7.88721e-013	-4983.33	-255.716	4983.33	255.716	255.716	-4983.33	-255.716	4983.33	
1.07692e-012	-8.12347e-013	-4983.07	-257.71	4983.07	257.71	257.71	-4983.07	-257.71	4983.07	
1.11132e-012	-8.36482e-013	-4982.81	-259.703	4982.81	259.703	259.703	-4982.81	-259.703	4982.81	
1.14654e-012	-8.61132e-013	-4982.55	-261.696	4982.55	261.696	261.696	-4982.55	-261.696	4982.55	
1.18262e-012	-8.86305e-013	-4982.28	-263.689	4982.28	263.689	263.689	-4982.28	-263.689	4982.28	
1.21955e-012	-9.12007e-013	-4982.01	-265.682	4982.01	265.682	265.682	-4982.01	-265.682	4982.01	
1.25735e-012	-9.38244e-013	-4981.74	-267.675	4981.74	267.675	267.675	-4981.74	-267.675	4981.74	
1.29605e-012	-9.65024e-013	-4981.47	-269.667	4981.47	269.667	269.667	-4981.47	-269.667	4981.47	
1.33565e-012	-9.92353e-013	-4981.2	-271.66	4981.2	271.66	271.66	-4981.2	-271.66	4981.2	
1.37616e-012	-1.02024e-012	-4980.92	-273.652	4980.92	273.652	273.652	-4980.92	-273.652	4980.92	
1.41761e-012	-1.04868e-012	-4980.64	-275.645	4980.64	275.645	275.645	-4980.64	-275.645	4980.64	
1.46e-012	-1.0777e-012	-4980.36	-277.637	4980.36	277.637	277.637	-4980.36	-277.637	4980.36	
1.50335e-012	-1.10729e-012	-4980.08	-279.629	4980.08	279.629	279.629	-4980.08	-279.629	4980.08	
1.54768e-012	-1.13747e-012	-4979.8	-281.621	4979.8	281.621	281.621	-4979.8	-281.621	4979.8	
1.593e-012	-1.16823e-012	-4979.51	-283.613	4979.51	283.613	283.613	-4979.51	-283.613	4979.51	
1.63933e-012	-1.19959e-012	-4979.23	-285.605	4979.23	285.605	285.605	-4979.23	-285.605	4979.23	
1.68668e-012	-1.23155e-012	-4978.94	-287.596	4978.94	287.596	287.596	-4978.94	-287.596	4978.94	
1.73507e-012	-1.26412e-012	-4978.64	-289.588	4978.64	289.588	289.588	-4978.64	-289.588	4978.64	
1.78452e-012	-1.29731e-012	-4978.35	-291.579	4978.35	291.579	291.579	-4978.35	-291.579	4978.35	
1.83503e-012	-1.33112e-012	-4978.05	-293.571	4978.05	293.571	293.571	-4978.05	-293.571	4978.05	
1.88663e-012	-1.36557e-012	-4977.76	-295.562	4977.76	295.562	295.562	-4977.76	-295.562	4977.76	
1.93933e-012	-1.40065e-012	-4977.46	-297.553	4977.46	297.553	297.553	-4977.46	-297.553	4977.46	
1.99315e-012	-1.43637e-012	-4977.15	-299.544	4977.15	299.544	299.544	-4977.15	-299.544	4977.15	
2.0481e-012	-1.47274e-012	-4976.85	-301.535	4976.85	301.535	301.535	-4976.85	-301.535	4976.85	
2.10421e-012	-1.50978e-012	-4976.55	-303.526	4976.55	303.526	303.526	-4976.55	-303.526	4976.55	
2.16148e-012	-1.54747e-012	-4976.24	-305.516	4976.24	305.516	305.516	-4976.24	-305.516	4976.24	
2.21993e-012	-1.58584e-012	-4975.93	-307.507	4975.93	307.507	307.507	-4975.93	-307.507	4975.93	
2.27959e-012	-1.62489e-012	-4975.62	-309.497	4975.62	309.497	309.497	-4975.62	-309.497	4975.62	
2.34047e-012	-1.66462e-012	-4975.3	-311.487	4975.3	311.487	311.487	-4975.3	-311.487	4975.3	
2.40258e-012	-1.70505e-012	-4974.99	-313.477	4974.99	313.477	313.477	-4974.99	-313.477	4974.99	
2.46595e-012	-1.74617e-012	-4974.67	-315.467	4974.67	315.467	315.467	-4974.67	-315.467	4974.67	
2.53059e-012	-1.788e-012	-4974.35	-317.457	4974.35	317.457	317.457	-4974.35	-317.457	4974.35	
2.59652e-012	-1.83054e-012	-4974.03	-319.447	4974.03	319.447	319.447	-4974.03	-319.447	4974.03	
2.66375e-012	-1.87381e-012	-4973.7	-321.436	4973.7	321.436	321.436	-4973.7	-321.436	4973.7	
