333.681	-6979.83	0.00559317	-0.0133438	3718.05	5181.29	
335.675	-6979.59	0.00566126	-0.0135025	3716.28	5182.26	
337.669	-6979.35	0.00572979	-0.0136622	3714.5	5183.23	
339.663	-6979.1	0.00579874	-0.0138229	3712.72	5184.19	
341.657	-6978.86	0.00586812	-0.0139844	3710.95	5185.16	
343.651	-6978.61	0.00593792	-0.0141469	3709.17	5186.12	
345.645	-6978.36	0.00600816	-0.0143104	3707.39	5187.09	
347.639	-6978.11	0.00607882	-0.0144747	3705.61	5188.05	
349.633	-6977.86	0.00614992	-0.01464	3703.83	5189.01	
351.626	-6977.61	0.00622144	-0.0148062	3702.04	5189.97	
353.62	-6977.36	0.0062934	-0.0149734	3700.26	5190.92	
355.613	-6977.1	0.00636578	-0.0151415	3698.48	5191.88	
357.607	-6976.84	0.0064386	-0.0153105	3696.69	5192.83	
359.6	-6976.59	0.00651184	-0.0154804	3694.91	5193.79	
361.593	-6976.33	0.00658552	-0.0156513	3693.12	5194.74	
363.587	-6976.07	0.00665963	-0.0158231	3691.33	5195.69	
365.58	-6975.8	0.00673417	-0.0159959	3689.54	5196.64	
367.573	-6975.54	0.00680914	-0.0161695	3687.75	5197.59	
369.566	-6975.27	0.00688454	-0.0163441	3685.96	5198.53	
371.559	-6975.01	0.00696038	-0.0165197	3684.17	5199.48	
373.552	-6974.74	0.00703665	-0.0166961	3682.37	5200.42	
375.544	-6974.47	0.00711335	-0.0168735	3680.58	5201.36	
377.537	-6974.2	0.00719049	-0.0170518	3678.78	5202.3	
379.53	-6973.93	0.00726806	-0.0172311	3676.99	5203.24	
381.522	-6973.65	0.00734606	-0.0174113	3675.19	5204.18	
383.515	-6973.38	0.0074245	-0.0175924	3673.39	5205.11	
385.507	-6973.1	0.00750337	-0.0177744	3671.59	5206.05	
387.5	-6972.82	0.00758268	-0.0179574	3669.79	5206.98	
389.492	-6972.54	0.00766242	-0.0181413	3667.99	5207.91	
391.484	-6972.26	0.0077426	-0.0183261	3666.19	5208.85	
393.476	-6971.98	0.00782321	-0.0185119	3664.38	5209.77	
395.468	-6971.7	0.00790426	-0.0186986	3662.58	5210.7	
